x,y,c
-0.362846588708,2.98167754245,3
-2.13611703607,0.368004777966,3
-1.08492870066,1.04811913989,3
5.11879680031,0.0749649569941,1
-4.1864635525,-1.12715128521,4
-1.22949384724,1.08297909444,3
5.04370822825,0.0556597254327,1
-0.858431061368,2.57622875924,3
-1.82341486817,0.84068124605,3
-1.71514883441,-0.845872855403,0
5.27210161261,0.0517644895189,1
-5.60234270144,1.51091646895,2
-1.5876508837,1.01156956884,3
-1.18084142453,-1.71316120229,0
5.0076636972,-0.0654329926826,1
-2.32970736697,0.280335066934,3
-2.26337120684,-0.723084738071,0
-2.72264097034,0.571871138401,3
-3.03577425378,-0.337018641953,4
-3.02202564078,-0.298644050324,4
-1.24509666422,-1.81499091684,0
-1.99747929492,0.673963787997,3
4.92830483099,-0.0444789558878,1
-1.96611342796,1.3430685472,3
-2.49984057471,-0.85412300635,0
-5.54275719487,1.42320232509,2
4.88341378943,-0.162298294784,1
-4.0054025046,-1.283701964,4
-5.54198031945,1.47356141895,2
5.08662723488,0.14919147558,1
-5.28797514304,1.3010351493,2
-3.98532809266,-1.31767960362,4
5.23487250674,0.0329741876276,1
5.20624297302,-0.0171702910445,1
5.09991040677,-0.258352012017,1
5.16596757121,0.087306197007,1
-1.81423114845,-1.15317687745,0
-1.88695191272,-0.622941342336,0
4.79955479247,0.0819719185625,1
-2.12626540585,1.18315034973,3
-4.51586791403,-1.1474373955,4
-4.38947027827,-1.22721889613,4
-0.882501064353,2.59125923681,3
-1.88485095793,0.191078835594,3
-1.44304411086,1.67209254125,3
-1.90606538023,0.398285811141,3
-1.92055988629,0.343684734828,3
-5.26213557663,1.30835018968,2
4.94800922774,-0.194312799666,1
-1.72960161974,1.01471077669,3
5.49017383864,1.41544961468,1
-2.07154782746,0.202096817816,3
5.23847189237,0.00270254286533,1
-1.5286217453,1.21585846839,3
-2.0639796246,1.67380209409,3
-0.41289162669,2.98199460027,3
5.15151126217,0.432173353249,1
-1.75546546616,-1.18516725582,0
4.52484339504,-0.824074970089,1
-1.87575860678,-0.268065671677,0
-2.57905027777,1.06068374781,3
-2.09762995374,0.218621927587,3
-4.46291867204,-1.28202154777,4
-1.85561111491,-1.43371273297,0
-1.72655610815,-0.83736203268,0
-4.31601223535,-1.26423915219,4
-1.97924210051,0.0883985538024,3
4.8808653464,-0.187679904637,1
5.52424141545,1.48642502721,1
-5.40907775924,1.45199118772,2
3.63542718682,1.63110285986,1
-2.61672566375,1.03352666068,3
4.49014016139,-0.892633657085,1
-1.72407996786,-0.976691224529,0
-5.20295022324,1.21636936255,2
5.1987802191,-0.171437381056,1
-1.58266205338,-1.54669937898,0
5.53616983357,1.3813144557,1
-1.49528816454,1.41192094734,3
5.17707753942,0.0959904869048,1
-1.93499331826,1.52808675452,3
5.00140701472,-0.0951096054517,1
5.26044232028,0.238489521451,1
-1.7852689119,1.96272926923,3
-1.95609495686,1.1406185702,3
5.00984083726,-0.0239239399698,1
-2.80968627211,0.175100862055,4
5.0321232021,-0.0513843340068,1
-1.85134445014,-0.477674715739,0
5.16267372193,0.0360888844554,1
-1.92921253078,-0.791782016394,0
5.13130777672,0.138023371371,1
-1.67818081055,0.967241473076,3
-4.3201036761,-1.10742071724,4
-5.05228838184,1.2519858873,2
-2.07836087499,0.21255748668,3
5.40046926243,-0.0306716192697,1
5.12304497164,0.0895399956802,1
-3.02735636593,-0.302552522832,4
-1.70685006513,0.0545085425151,0
-5.62243861338,1.46502599735,2
5.28385697503,0.0570883729488,1
5.06839699095,0.336852746476,1
-4.36383540355,-1.20241256452,4
-1.36340581138,1.79082462657,3
-5.55507764811,1.17365535218,2
-2.05815710776,0.250049535495,3
4.99901898633,0.3111344624,1
-1.68087644689,-0.617752550961,0
5.4107037583,-0.0402194877133,1
5.36628305335,-0.258107359105,1
-1.13021060324,1.98923305533,3
4.99531349632,-0.0227603087133,1
-2.14319183324,-1.49022843367,0
4.9912743196,-0.0305892670188,1
-2.11011707105,0.915790052319,3
4.75548440706,-0.0530364831759,1
-2.58093481288,0.465689667788,3
-2.19066178143,-1.21016713675,0
-1.91873344585,-0.938381108897,0
5.1258931126,0.0399524829066,1
-1.97562964017,1.68229736247,3
4.54599578659,-0.799702122869,1
-1.28519846871,-1.27238975963,0
-1.39078535749,1.15591065545,3
-5.47470387319,1.48897791392,2
5.12810997883,0.037738509374,1
-1.71343848669,0.912723185072,3
-1.79698610521,-1.51303479168,0
-1.64101945259,-0.283327576789,0
-1.75286318788,1.62813424154,3
-5.72530812141,1.46505301619,2
-1.92581662235,-1.29789464994,0
-4.19701996449,-1.26851481988,4
-2.29927576983,0.663984794457,3
-1.8631866211,-1.18526992689,0
5.02634269222,0.00803736215175,1
-1.40108896168,-1.59305130115,0
-0.910621172502,-1.82536929956,0
4.75788407853,0.0848008058305,1
-3.07801744286,-0.331597158804,4
5.22549936805,-0.0789294347586,1
5.04804414494,-0.116598233651,1
5.2138058213,0.0663800701235,1
-5.06919028829,1.24624128364,2
-1.26159255295,2.41060359655,3
-1.49286457513,1.51574499415,3
-1.22143255755,-1.88321364414,0
-0.721258482755,2.83898826779,3
-1.59551866809,-1.04926940991,0
-4.22077687362,-1.30289060727,4
-1.63482143119,-1.24699381326,0
-5.23952229025,1.43082992845,2
-2.22641054954,-0.653861559662,0
-1.32413249165,-1.79772965305,0
5.3304448726,-0.00511370995737,1
-1.72254083991,-1.54750527626,0
5.00773776688,-0.160311829454,1
-0.414236647481,2.92805700117,3
4.50007691601,0.133316156152,1
-2.1169322383,1.08204554877,3
5.26867575167,0.0412256870764,1
-0.969308589622,-1.40306199419,0
-1.50774669767,1.04403947737,3
-3.88271473916,-1.27083013095,4
5.10795456921,-0.129188636279,1
4.97384891708,-0.487629905301,1
4.9604752503,-0.0795519087114,1
4.65933981435,-0.447279673559,1
-1.98027617745,-1.53218423975,0
-3.95486221099,-1.00976621372,4
-0.465926340189,2.97716438231,3
-1.44358956665,1.30432287438,3
-2.17770024021,-1.56803485642,0
-5.30500256214,1.37881774342,2
-1.89416983758,1.75322147541,3
5.26977715617,0.288843664612,1
-2.98443409918,-0.178202930426,4
-2.26312402662,0.691614079668,3
-1.59126708902,-1.58369453443,0
-2.21834395991,-1.12694481126,0
-1.71922698188,0.928710179184,3
5.057217569,0.248132849081,1
-3.92912168403,-1.24214148808,4
-2.11766526026,0.612987393156,3
-1.23219591771,1.79245802564,3
-1.70528454153,-1.21368393713,0
-1.74076195009,0.11211819476,0
5.17836053563,-0.149149821583,1
4.91809959242,0.0967371809635,1
5.02983792217,-0.0482707696013,1
-1.61729585066,-1.50758379909,0
4.70568781298,-0.0447497562014,1
-1.47468574354,0.527162157869,3
-1.14362744565,-0.741836613635,0
-5.1409743484,1.30787758611,2
-4.01300283881,-1.30449208798,4
-2.55116640877,-1.28019346951,0
-1.91206682101,-0.756527291505,0
-2.07645093522,-0.555626605691,0
-1.89779250002,1.46556622356,3
-1.81725633118,0.576693883376,3
-2.13178244322,0.330423836681,3
4.96331047159,-0.0609505610772,1
5.18045290801,0.0932539372933,1
-1.75979043646,0.749699186693,3
-5.27522278049,1.45667628044,2
5.54120760236,1.38089084032,1
-1.57165130591,-0.860104941521,0
4.75010736362,-0.032627913453,1
-5.28861217552,1.34852999288,2
4.90783095466,-0.318558471499,1
-1.77538160317,0.667421208101,3
5.01226020584,-0.0491735256979,1
-5.44876628147,1.45368926765,2
4.95888019042,0.0530731365499,1
5.48418423816,0.0288120716461,1
4.50739628277,1.3128621713,1
5.1719421893,0.181784471222,1
-2.22894884864,-1.37080773104,0
-2.21341587363,0.548201780044,3
-2.04102320338,0.222132139063,3
-1.96549064751,1.576648973,3
5.20196657854,0.134496753366,1
-2.4417437921,0.507872490326,3
5.14060266186,0.0929035867908,1
-1.50102936453,0.943907653027,3
5.10488676541,0.239286884442,1
-5.1725212066,1.36359266029,2
-1.82196146151,-1.35938948271,0
-2.79957992075,0.662543966376,3
5.19991784853,0.230658274725,1
-1.7135424772,-1.4280793737,0
-2.46003021686,1.6083738677,3
4.99688501199,-0.0336862691974,1
-1.54620956292,-1.60675730663,0
-1.01873623269,-1.86814111526,0
5.05429037122,-0.0427398247649,1
-1.25323057306,-0.475821638923,0
5.3305596482,0.181736603125,1
5.16320194479,-0.180620881262,1
-1.28485034494,0.87037111661,3
-1.18016018507,1.63937746105,3
5.03060564514,-0.0858635144836,1
-2.21643240391,0.333481107386,3
-0.589221431539,2.73880304851,3
5.48780750855,1.36114616675,1
5.33355880914,-0.044248692644,1
-1.98777408585,0.229832581661,3
-1.75021151437,1.19439827459,3
-1.50550255144,1.15627589681,3
-4.19947686523,-1.18861846887,4
-2.16244904567,0.0985492386934,3
-2.46324304746,0.520566746795,3
-2.07832908842,-1.44677592594,0
5.23562525891,0.103263931823,1
-0.540255011464,2.87195730263,3
-5.14367407371,1.23752889834,2
-1.92861241323,-1.20598441447,0
-5.46605794665,1.45090713571,2
5.52418115096,1.43614263037,1
5.07665646714,-0.0996356175276,1
-2.1326977265,0.357925388168,3
-1.09153503285,0.997505037606,3
5.04020175877,0.133158640025,1
5.31711683252,-0.0860943561095,1
-4.36534021002,-1.17458908167,4
4.82496182043,-0.179477793074,1
-1.50426085252,1.16368348973,3
-1.87744809593,-1.15553267671,0
-5.1476393959,1.34412056053,2
5.2759896503,0.0302943987233,1
5.10962284322,0.400336837175,1
-1.6442666318,1.16748350955,3
5.07861878609,0.0688592055793,1
5.08151412152,-0.0558220243843,1
5.58146529174,1.49486540123,1
5.05262302471,0.0240399741831,1
-4.19719708913,-1.16370618599,4
-1.52596169849,1.06743594682,3
4.67855663868,-0.242892266591,1
4.75442096229,-0.00997017152503,1
5.1360130052,0.0960814822516,1
4.97717886843,-0.14038652286,1
-2.30908283404,0.501854308743,3
5.15337149303,0.143575741543,1
5.04758128219,0.0117308421176,1
5.06230684383,-0.107417454067,1
-5.11696176011,1.25825901811,2
-1.42063101352,1.77367886014,3
-1.3468217558,1.65763080651,3
-3.52602382994,0.076893102803,4
-5.13807669155,1.37902960804,2
-2.1490929284,0.370358043876,3
-1.93286317948,-1.41388156492,0
-1.43356932148,1.04925353804,3
-2.10722657949,-0.725961426256,0
4.96650920922,-0.146620834313,1
-1.93426515502,-0.97518787852,0
-1.80423190941,1.10011212037,3
4.84427970918,-0.123593972835,1
4.83906260766,-0.364852177204,1
-5.42256712602,1.41221513012,2
-1.94134123667,-1.40611566455,0
-1.64061468719,-1.54711482634,0
4.92237656497,-1.21153514362,1
4.93447415585,0.12372586618,1
-5.4782984211,1.30307873743,2
-2.59934795618,0.53094747888,3
5.07475289679,0.0467337969546,1
-2.28548584449,0.244491469182,3
-5.77238613292,1.45578585274,2
5.21584546607,-0.0792670390335,1
5.59795255965,1.3903955529,1
-1.4653200086,0.0584590565131,3
-4.12789642001,-1.30061034043,4
4.33503546894,-0.0372309709778,1
-1.918771884,-1.47332923566,0
5.22952052153,-0.0304084397047,1
-1.53464026267,1.00846723468,3
-5.23828286784,1.27906880194,2
-2.46479500018,0.652074537701,3
-1.80814338512,0.330235685092,3
4.36499021754,0.12665307791,1
-1.53319981355,-0.638936276581,0
-5.28559050816,1.30416928801,2
5.61550594449,1.00223347062,1
5.09475652108,-0.127616818088,1
-1.95362929734,-1.23014610219,0
-1.75775287974,-1.46642140358,0
5.33408444817,0.08118691505,1
5.31920568923,-0.217238909764,1
-1.58602254897,1.18047721879,3
5.86097104579,0.733149841924,1
-2.20784380575,0.498933105359,3
-2.17092473808,0.270394484771,3
-1.7855155085,1.51174717384,3
-4.06833796919,-1.28361542127,4
5.10954594665,0.317968921708,1
-4.15363191262,-1.12830161914,4
5.68907432469,1.55004275327,1
-5.40666937598,1.3676710034,2
-2.14174824891,-1.25391610613,0
5.45311722348,1.40565833098,1
-2.69476505942,0.52148794374,3
4.91528208921,0.284422335207,1
-1.31335048435,-1.54382274842,0
-5.64235999121,1.3116578431,2
-1.99577762931,0.176356234117,3
-1.87774355339,0.0567506015275,3
-1.62809783953,1.30533514719,3
4.99841722128,-0.279759013606,1
5.09081952134,-0.0474111837423,1
4.66264237108,-0.136312745553,1
-5.40568923865,1.41085078519,2
-1.13140510651,1.18917757849,3
-1.01291154304,1.9491944128,3
5.3873828969,0.264398779456,1
-1.96435295656,0.745202670842,3
4.9216516269,-0.157044490255,1
-1.61452472609,1.3336272832,3
5.65022222063,1.30382455925,1
5.63653703734,1.37193335804,1
-1.62239451489,-0.506233773269,0
5.16187765496,-0.128798449064,1
-1.69864111754,0.691514682656,3
-1.71338513998,-1.27816041712,0
-5.59726867902,1.41895503948,2
-4.9933481483,1.17706423606,2
4.75506513186,-0.0264904889796,1
4.73103184055,-0.331251245515,1
-1.42502508886,0.777851097431,3
4.71677408544,0.0547472320481,1
5.14204004856,0.013829378897,1
-2.21780492304,0.403956622581,3
-5.24945383774,1.29434346123,2
4.83116635699,0.110504342795,1
0.271179845379,-2.21142798106,0
-1.81900667554,1.41045170473,3
-0.336484613469,2.91535390579,3
-1.80929126102,1.07073436724,3
4.58384423096,1.38153197442,1
-1.45902961093,-1.63369183919,0
5.23930823126,0.0607405796045,1
-4.40773015238,-1.20948105178,4
-1.84587563668,1.37572705501,3
-2.96883435055,-0.174974799899,4
-1.5293240921,-1.44619128046,0
-5.23828286784,1.27906880194,2
5.03381861803,0.296763925811,1
-2.01276703546,-0.0917584136862,3
4.97121682511,0.0546779681433,1
-2.09615663064,1.10594670138,3
5.18042193969,0.03009494632,1
-5.13984355716,1.27951418306,2
-2.0978633354,0.93316471951,3
-1.87942873,-1.1651249455,0
-5.57843790039,1.38721005083,2
-1.85229783306,-0.739425175124,0
-2.21773593218,0.275980856644,3
-4.42855278483,-1.21875154549,4
-2.6040287259,-0.640729565908,0
-2.21953961184,0.798707600805,3
-4.12848397925,-1.2565873385,4
4.87815263182,-0.260166716283,1
-2.16779196902,-1.53934616656,0
-1.64002695943,0.953512831444,3
-2.9984635017,-0.311635104259,4
-4.01566345702,-1.33214853533,4
-1.42778522963,-1.41511078353,0
4.96445386075,-0.199346964267,1
-1.55658418257,-0.924719409048,0
5.32058484406,0.0789575906916,1
-0.578433291915,2.81275675313,3
-5.4504486629,1.22867200124,2
4.43595451696,1.13775192964,1
-1.90299349273,0.21539276324,0
-5.18610314013,1.3108779724,2
-1.22123039527,-0.624180744167,0
-1.15532379007,-0.925483581302,0
5.51738136183,1.39790021054,1
2.64572374893,-0.473372554239,1
5.51514413023,1.41836198399,1
-1.17970113911,1.66426705669,3
-2.19021380813,1.33461787316,3
-2.33341290718,0.463717843766,3
-5.46729850956,1.39688474644,2
5.16587571653,-0.0669134708861,1
4.98878214062,-0.123509352153,1
-1.89875340477,-0.345533788048,0
-0.937143359519,2.41154621022,3
-5.51417218883,1.40227667792,2
-1.39154330539,1.13030910515,3
-1.57952357038,-1.59540575111,0
5.14785079699,-0.201287737475,1
-4.21603310182,-1.25059633177,4
4.82288780206,0.0231544700887,1
5.22451428813,-0.255683671344,1
4.63065275268,0.250732982397,1
-2.11162048697,-0.979747420443,0
-1.36057315644,-0.552422421943,0
5.19041526097,0.180417851654,1
-2.04954237072,-1.34450280975,0
-2.26205363823,1.46530070778,3
-2.00459350281,-1.35650886551,0
-3.97173141356,-1.25651551211,4
-1.87704677435,-1.33358069661,0
4.99966320874,0.0574641420842,1
5.2049239467,-0.00908098715378,1
-1.91984157973,-1.61134773282,0
-1.48790870706,-1.36263151617,0
-4.47549221666,-1.19651292402,4
-5.33454923628,1.48379351822,2
-2.06772277579,0.612041901799,3
4.84913244549,-0.347467777905,1
-2.54854905222,0.402221609847,3
-0.410997443147,3.0796798753,3
-4.31291525284,-1.18871950942,4
-1.75485571386,-1.4982824013,0
-3.80270134351,-0.251917034293,4
-1.86304684844,-1.22897934096,0
-2.22512466799,0.489864081392,3
-2.26855119075,-1.27017281307,0
-1.83146108722,-0.228731026769,0
-2.14395297316,-1.40535432934,0
-1.61374490018,1.06318743006,3
5.13586751576,0.100641439466,1
6.24477434039,0.985187713647,1
-5.60100660661,1.31596229295,2
-1.22952842701,1.92048305782,3
5.11956144992,0.340599665179,1
-0.562815847319,3.03760094367,3
-2.30448883698,0.213241359964,3
-1.94171914685,1.92464454276,3
-5.22897404341,1.39751009589,2
-2.66195803529,0.530666726204,3
5.08463218973,0.183805372785,1
4.67010573048,-0.149001791716,1
-1.02349487294,-0.589510482448,0
4.92681514457,0.103484110859,1
-2.04769999797,-1.1776693379,0
-1.18751581984,-1.87753374578,0
-1.88934985892,-1.03801614827,0
-2.04215637492,-0.577615990674,0
4.45902848182,1.20920831262,1
5.74181043133,1.38009199376,1
-4.08407105772,-1.31794289107,4
-2.06770832768,0.88397086051,3
-1.90780918259,-1.36085233813,0
-1.71447658731,-1.11741620383,0
-4.74582186933,1.02110313108,2
-1.60011727831,-1.62090712382,0
-2.34978905257,1.07638904875,3
5.03102664762,0.0102262441105,1
-2.3589102015,-1.25462578941,0
4.90779893684,0.0853281652814,1
-4.35839385313,-1.21474040038,4
-4.08688359614,-1.22859655484,4
-2.40110018798,0.274076068868,3
-1.92059470464,-1.00318717097,0
-1.5503799664,-0.237553935078,0
-4.88154433813,1.19236712923,2
-2.32242804273,0.316910444942,3
-5.04343699346,1.22574907807,2
5.27019867167,0.283902683199,1
5.09211086338,0.35260346897,1
-4.18520180533,-1.25572453009,4
5.21040927032,-0.131527607668,1
5.33674583633,-0.083344813531,1
-1.83150152924,-0.95779710756,0
-3.95236858853,-1.16211569916,4
-1.14126585669,2.27112379642,3
-2.08662971813,-1.1573306608,0
5.88956306289,1.38273333914,1
-1.74246810492,-1.14580861145,0
-1.95120040848,1.75649504357,3
-2.0869590658,0.27070826321,3
-1.26261168669,0.864107866507,3
-1.96646367238,-1.44363858783,0
-3.95206398249,-1.21470259303,4
-2.2034896236,0.575059696514,3
-2.06340682759,-1.20103661829,0
4.82377131667,-0.176149422146,1
5.14219213431,0.188971789394,1
-5.15216207589,1.34536678049,2
-1.34297136838,0.877845931676,3
5.02355055375,-0.228733485309,1
-2.41182799125,0.939104642102,3
5.59327892053,1.33173716696,1
5.2018307546,0.179859705415,1
-2.66076792713,0.524018197907,4
5.09371488966,-0.13957037897,1
5.03947502346,-0.0852514390735,1
-1.95148869002,0.72347025463,3
-5.16459956406,1.31130747021,2
-1.68098111141,-1.13971488784,0
-5.64046213922,1.55661232,2
5.07403454638,0.0581579344408,1
-1.41885816099,1.45441213916,3
4.6952475404,-0.532649510256,1
-1.90204097422,-0.995927049686,0
6.05705816989,0.920772219601,1
5.09688985844,-0.102187376006,1
4.93999301498,-0.347362328701,1
-1.18436963663,0.809001690991,3
-2.29085644094,0.254252679226,3
-1.29887556213,0.679805931886,3
4.99747542517,-0.197384476239,1
-1.8099277375,-1.08718449067,0
-4.05132838095,-1.29591643351,4
4.95194331253,-0.285820416981,1
-1.71391319832,-1.65639188296,0
-4.31098143458,-1.16336972159,4
-4.19371267896,-1.32146952564,4
5.08299432771,0.0397203365103,1
-4.17615436758,-1.20997546258,4
-1.85387899593,0.0136021629739,3
5.13087246904,0.0444349139666,1
-1.36969384343,-1.67873899467,0
-2.58181736306,-1.3832758287,0
-1.83291033271,1.79262867857,3
-4.11226792483,-1.26544130121,4
5.32014085203,0.12097352196,1
-4.20619020336,-1.25277589644,4
-5.49542337744,1.39820901986,2
-4.44878999493,-1.19174286889,4
-1.76670991098,0.74935833731,3
5.16517025806,-0.0953225543351,1
-2.05301836742,1.00677847597,3
5.01244108336,-0.250057678367,1
-2.11190785141,-1.40374522069,0
-5.07052306066,1.27066943939,2
-0.999602856068,-1.56675777575,0
-5.26967585703,1.35595779711,2
5.19928532047,-0.253770342465,1
-4.33331961725,-1.27124858387,4
-1.66940607462,-1.50594710089,0
-1.24261021114,-1.04165236824,0
-5.18124119234,1.37677318683,2
-5.05610668604,1.25068860635,2
5.13095847045,0.0193542945386,1
4.65049223178,-0.208751171703,1
-2.05892703382,0.206190975757,3
5.05884656833,0.247671508839,1
5.68521823801,1.38117133871,1
-1.14840657026,0.743184281455,3
-0.76248705297,2.72024399302,3
-2.14026504607,-1.50682576205,0
5.21366815087,0.217221737982,1
-4.7836763127,1.10865925394,2
4.77175477542,-0.310269187774,1
-0.633116710754,-1.88508201854,0
-1.32569951627,-1.20618077494,0
4.46757513059,1.27669572136,1
5.19136619647,-0.0210608927463,1
4.83964187718,-0.0938268788086,1
-0.487926673033,3.0457918504,3
5.14511371506,0.0781915372697,1
-5.05220138315,1.31640984802,2
4.3955675163,1.21083488756,1
5.43277475705,-0.00314609435784,1
-2.33097789243,0.475635063026,3
-5.43440507422,1.46512917535,2
5.19175204668,0.25843802638,1
5.15678445802,0.0456404877679,1
-1.43620219271,-1.64236581039,0
5.39135021202,0.00891394383756,1
5.01461980447,-0.1077218781,1
-2.62080117071,0.331431165555,4
5.17862218331,-0.126482932136,1
-0.733395451425,0.243284196396,3
-2.38741835652,-1.46390029766,0
4.99025343982,-0.0994037345167,1
-1.70217271441,1.4323001885,3
-1.00427754014,-1.46872547558,0
-2.08198539851,-1.281225664,0
5.13223319127,0.0233509263595,1
-5.23683215971,1.34430643214,2
4.92784010405,-0.103411456515,1
-1.7008140832,-0.378447971318,0
5.14497262318,0.0266238831467,1
-0.734305492989,-1.93024920472,0
5.00990080493,0.209577885213,1
-1.90067851112,-1.70968190423,0
-5.68171908675,1.31910755137,2
5.30712103015,-0.0708166018156,1
-2.81738363001,-0.0311330278536,4
5.38356116968,-0.192151419037,1
-1.72986606885,-0.830841392058,0
4.94159772393,-0.290870159082,1
-1.0677237049,0.693906887482,3
-1.33117553272,-0.803482003294,0
-5.29390385212,1.34530323022,2
-1.51543785317,-0.907097163243,0
5.6011606532,1.38752763999,1
-1.78361514847,-1.34134743454,0
-4.07736333363,-1.29601522299,4
5.01578618735,-0.114511588219,1
-2.33745147933,0.691002513038,3
4.75812763284,-0.23724906252,1
-2.37459217447,-1.24465100625,0
-2.64883836018,0.630993563948,3
-3.92023884394,-1.16482136265,4
4.93738708003,-0.105053247352,1
-3.99116513643,-1.29410392513,4
-1.94436682456,-0.981934559846,0
-5.30104374818,1.41198191164,2
-2.16798175201,-1.40983482387,0
5.12881184022,0.157111246648,1
-1.89947294152,1.05936741523,3
-1.78505344306,1.03020075347,3
5.25048853909,0.221493223851,1
-4.13191061325,-1.16746035312,4
-5.26559932442,1.42542087336,2
-2.10991106798,-1.55673804013,0
-4.92529370739,1.14245198836,2
4.37521334433,1.08509403157,1
-2.28666116796,0.749484919564,3
-3.87706823733,-1.25247665988,4
-1.94520443908,-1.38479873426,0
4.54254760657,-0.813956654148,1
5.31073445833,-0.00933020538129,1
-2.26563116786,0.353416545136,3
4.84462941757,-0.365195706859,1
-4.32349416459,-1.15302066312,4
-2.48170608214,0.588604502146,3
-2.19434305794,1.06681783135,3
-1.80913866664,1.18551671841,3
-2.0442806855,0.675746132772,3
-1.38615987943,0.264424901517,3
5.29924977689,-0.0109647359419,1
-2.09342203676,-0.767826753332,0
4.74900691656,-0.0566148844311,1
-2.66502359989,0.676568394227,3
4.99174896747,0.252833760513,1
-1.4466062935,1.37052971885,3
-2.04174085175,-1.21957817504,0
-5.19985902574,1.32568367001,2
4.87890791896,-0.163530180393,1
5.19742561154,0.263372845706,1
-4.416743502,-1.16822127769,4
5.0460931628,0.123067865522,1
-1.91976478571,-1.40734294891,0
-1.84703964766,-0.57811862023,0
